u,v,name,length,highway,oneway
42429806,42424932,Delancey Street,75.9400976981,residential,True
42429806,42435534,Ridge Street,55.3441814393,residential,True
42430038,42435472,Mulberry Street,90.4021901476,residential,True
42430038,42430041,Kenmare Street,75.9210468187,primary,False
42430038,42430034,Kenmare Street,76.0253230207,primary,False
42428345,588546891,State Street,12.2962459132,primary,False
42428345,588546798,Battery Place,67.4551837697,primary,True
42446424,42429819,Delancey Street,70.9141261076,residential,True
42430041,42430044,Kenmare Street,35.741267462,primary,False
42430041,42430038,Kenmare Street,75.9210468187,primary,False
42430041,42442247,Cleveland Place,98.9598459222,secondary,True
42438235,42438236,West 131st Street,302.638284868,residential,True
42438235,42448141,5th Avenue,79.5435427186,secondary,True
42438236,3099327944,West 131st Street,15.7575659307,residential,True
42438236,42429532,Malcolm X Boulevard,80.8134206143,secondary,True
42454622,42434992,Audubon Avenue,80.7606519468,tertiary,False
42454622,42447418,Audubon Avenue,75.314738075,tertiary,False
42454622,42435198,West 170th Street,140.926620674,residential,True
42438240,42435825,West 131st Street,265.199440495,residential,True
42438240,42439878,Adam Clayton Powell Jr. Boulevard,79.9555315954,primary,True
42421857,42421865,La Salle Street,83.1819141769,residential,False
42421857,1506591534,Broadway,247.756358196,primary,True
42421857,561035342,La Salle Street,18.3125620169,residential,False
42430050,42439553,5th Avenue,80.6011882098,secondary,True
42430052,42430050,East 75th Street,154.022842418,residential,True
42430052,42446013,Madison Avenue,80.8273600673,secondary,True
42437990,42437978,Allen Street,54.8107232095,primary,True
42437990,42429637,Canal Street,68.9957907529,secondary,False
42437990,42437967,Canal Street,23.6936502361,secondary,False
42438246,42434097,Convent Avenue,163.935192163,tertiary,False
42438246,42448611,Convent Avenue,86.7472478138,tertiary,False
42438246,42438247,West 131st Street,116.438839591,residential,False
42438247,42434098,Amsterdam Avenue,156.68948547,secondary,False
42438247,42442596,Amsterdam Avenue,79.36658901,secondary,False
42438247,42438246,West 131st Street,116.438839591,residential,False
42430056,42454691,Park Avenue,80.7448034599,secondary,True
42430056,596776046,East 75th Street,22.7843059154,residential,True
42421865,42421857,La Salle Street,83.1819141769,residential,False
42421865,1332860731,Claremont Avenue,246.567256069,residential,False
42421865,42443181,Claremont Avenue,169.230989562,residential,False
1773063787,42446617,Pell Street,76.6330662802,residential,True
1773063787,1773060097,Bowery,74.8786976817,primary,True
42430060,42430056,East 75th Street,142.362256721,residential,True
42430060,42439559,Lexington Avenue,82.182835055,secondary,True
1773063789,1773063787,Bowery,52.7823957999,primary,True
1773063789,42437564,Bayard Street,9.69364680003,residential,True
42438255,42432994,West 159th Street,116.053469376,residential,True
42438255,42439718,Edgecombe Avenue,84.0138346042,tertiary,False
42438255,42439711,Edgecombe Avenue,79.189087643,tertiary,False
42438257,42442664,Amsterdam Avenue,78.4380416948,secondary,False
42438257,42442659,Amsterdam Avenue,79.6959628023,secondary,False
42438257,561035374,West 159th Street,270.06021906,residential,True
42454642,42436122,Morton Street,77.7999775649,unclassified,True
42454642,42456986,Washington Street,80.9298248944,unclassified,True
42433811,42428917,West 140th Street,185.270697577,residential,True
42433811,42441951,Riverside Drive,79.3589234535,unclassified,True
42430068,42439563,2nd Avenue,83.4283156957,primary,True
42430068,42430063,East 75th Street,215.897366477,residential,True
42421877,42421889,"[u'West 9th Street', u'Christopher Street']",313.655364093,residential,True
42421877,42437949,5th Avenue,77.0391526005,secondary,True
42437445,42437436,East 67th Street,215.996197121,residential,True
42437445,42442983,2nd Avenue,79.282625,primary,True
42446455,42454679,5th Avenue,80.2919095055,secondary,True
42430075,42430068,East 75th Street,228.066682535,residential,True
42430075,42454701,1st Avenue,80.3805726291,primary,True
42446461,42436914,Park Avenue,78.4315494282,secondary,True
42446461,596776052,East 77th Street,22.9574996727,residential,True
42438271,3099326122,West 142nd Street,156.444201933,residential,False
42438271,42424235,West 142nd Street,142.779063482,residential,True
42438271,42447346,"[u'West 141st Street', u'Chisum Place']",220.989765632,residential,False
42421889,42430241,6th Avenue,82.5768492362,secondary,True
42421889,42432191,Christopher Street,39.8208590843,residential,True
42446466,42447084,Lexington Avenue,80.1643018253,secondary,True
42446466,42446461,East 77th Street,142.32974411,residential,True
42438275,3099326122,West 142nd Street,13.914438559,residential,False
42438275,42440381,Malcolm X Boulevard,77.687236642,secondary,True
42454660,42448329,Sutton Place,79.6635178481,secondary,False
42454660,42448329,"[u'Riverview Terrace', u'East 59th Street', u'Sutton Square']",212.709012699,residential,False
42454660,42432871,Sutton Place,85.4228810685,secondary,False
42446472,42446466,East 77th Street,154.460502316,residential,True
42446472,42436919,3rd Avenue,76.7229843918,primary,True
42451564,42453253,Malcolm X Boulevard,79.1658479355,secondary,True
42451564,3099326127,West 129th Street,16.3867466032,residential,True
42446478,42443024,East 77th Street,227.949995586,residential,True
42446478,42436922,1st Avenue,79.5007272635,primary,True
42438288,42440052,Bradhurst Avenue,80.4810611018,tertiary,True
42438288,42435861,West 142nd Street,123.659877952,residential,True
42438291,42443658,Convent Avenue,79.23179438,tertiary,False
42438291,42447399,Convent Avenue,80.3228937125,tertiary,False
42438292,42442618,Amsterdam Avenue,79.9914255488,secondary,False
42438292,42438291,West 142nd Street,132.137912956,residential,True
42438292,42442613,Amsterdam Avenue,80.5132505829,secondary,False
42454679,42430050,5th Avenue,80.9092197776,secondary,True
42454679,42446013,East 76th Street,154.057508999,residential,True
42446488,42445649,5th Avenue,78.7968180118,secondary,True
42446488,42445914,East 40th Street,154.341216944,unclassified,True
42438297,42441952,Riverside Drive,83.0249298383,secondary,False
42438297,42428922,West 142nd Street,170.115764717,residential,True
42438297,595352935,Riverside Drive,231.155961387,secondary,False
247123611,61275380,West 55th Street,16.1697086865,unclassified,True
247123612,42430742,West 56th Street,224.908673111,residential,True
42438301,42438300,Riverside Boulevard,76.9213130107,residential,False
42438301,42437845,Riverside Boulevard,82.6994218762,residential,False
42438301,42458943,West 67th Street,31.1171063523,residential,False
247123615,42430745,West 57th Street,227.583264617,primary,False
247123615,61271722,West 57th Street,43.9389092135,primary,True
42438304,42438306,Riverside Boulevard,77.474923108,residential,False
42438304,42437845,Riverside Boulevard,80.9421430852,residential,False
42438306,42438832,West 70th Street,85.6061801814,residential,False
42438306,42438304,Riverside Boulevard,77.474923108,residential,False
42438306,61272284,Riverside Boulevard,82.9681243393,residential,False
42454691,42447084,East 76th Street,142.344022714,residential,True
42454691,42446461,Park Avenue,80.2095976337,secondary,True
42430118,42430122,6th Avenue,93.1432067464,secondary,True
42430118,42453773,White Street,94.7262487312,residential,True
42446504,42424789,West 40th Street,154.127496877,unclassified,True
42446504,42455751,10th Avenue,82.0211366457,primary,True
42454300,42450290,Bennett Avenue,142.424412067,residential,True
42454300,42429100,West 190th Street,83.4040440845,residential,False
42430122,42447249,Walker Street,80.8115732939,primary,True
42430122,42430126,6th Avenue,86.9871975186,secondary,True
42454701,42428014,East 76th Street,216.051852922,residential,True
42454701,42446478,1st Avenue,80.0117130133,primary,True
42430126,42430131,6th Avenue,43.0092085048,primary,True
42430126,42440829,West Broadway,95.8215470222,secondary,True
42430126,42447246,Lispenard Street,128.613481731,residential,True
42430131,4143859865,6th Avenue,76.8989817577,primary,True
42430131,42438779,York Street,50.7234722374,residential,False
42421941,42421960,Water Street,20.4124425339,primary,False
42421941,42453902,Water Street,159.839029782,primary,False
42430136,42430138,6th Avenue,88.9776768183,primary,True
42446521,42428489,East 12th Street,161.825958424,residential,True
42446521,42436935,University Place,81.0245965574,residential,True
42430138,42436763,Grand Street,60.6054713093,residential,True
42430138,42430143,6th Avenue,73.0342166184,primary,True
42430143,42423456,Watts Street,113.620847901,primary,True
42430143,42430147,6th Avenue,63.4828584917,primary,True
42430143,42432127,Sullivan Street,58.7947573638,residential,True
42446528,42436939,4th Avenue,86.8817414819,secondary,True
42446528,42446533,East 12th Street,181.052524528,residential,True
247123651,42430749,West 59th Street,264.972267306,residential,False
247123651,61272887,West 59th Street,43.559703461,residential,False
42439286,42429664,10th Avenue,74.292419781,primary,True
42439286,42439295,West 17th Street,139.935956333,residential,True
42421960,42427953,Hanover Square,66.2958792863,residential,False
42421960,42431898,Water Street,252.505889935,primary,False
42421960,42421965,Old Slip,128.409880578,residential,True
42421960,42421941,Water Street,20.4124425339,primary,False
42430154,42430160,6th Avenue,85.7869205176,primary,True
42430154,42439527,Spring Street,63.3432263519,residential,True
42421965,3790255302,South Street,281.097240306,primary,True
42428365,42428529,Broadway,92.8456253142,unclassified,True
42428365,42436202,Morris Street,102.435227805,residential,True
42428365,42428345,Broadway,161.346654968,secondary,True
42430160,42430164,6th Avenue,82.3078151156,primary,True
42430160,42445574,Vandam Street,163.764862081,residential,True
42421969,42435250,Central Park West,80.4398397698,secondary,True
42446547,42446552,East 12th Street,213.249621664,residential,True
42446547,42436943,1st Avenue,80.9552677588,primary,True
42421972,1061531777,West 61st Street,25.369973345,residential,True
42421972,42428570,Broadway,94.2137429479,primary,True
42421974,1241742627,Columbus Avenue,81.1294640413,primary,True
42421974,42421972,West 61st Street,154.497822851,residential,True
42430167,4321677346,6th Avenue,19.8800779147,primary,True
42446552,42436944,Avenue A,81.2226856537,secondary,False
42446552,42446562,East 12th Street,224.32911148,residential,True
42446552,42454997,Avenue A,81.2387737372,secondary,False
42438362,42438463,East 20th Street,225.572935947,residential,False
42438362,685164636,20th Street Loop,14.7165848144,residential,False
42438362,42439191,East 20th Street,84.6964874125,residential,False
42421982,4081416473,Amsterdam Avenue,79.0491263882,primary,True
42421982,2974462027,West 61st Street,81.1450682707,residential,False
42421985,595254571,"[u'West 61st Street', u'Riverside Boulevard']",330.013841175,"[u'unclassified', u'residential']",False
42421985,42430981,West End Avenue,79.6769584074,secondary,False
42421985,42421982,West 61st Street,274.704634912,residential,True
42421985,2061592973,West End Avenue,80.663813469,secondary,False
587812578,42431099,West 96th Street,202.633464412,secondary,False
42431099,42431096,West End Ave.,86.0848219588,secondary,False
42431099,587812578,West 96th Street,202.633464412,secondary,False
42431099,42428714,West 96th Street,124.074738833,secondary,False
42431099,42431102,West End Avenue,86.0418865046,secondary,False
42454758,42439096,Washington Street,65.5293839993,unclassified,True
42454758,42431508,"[u'West Street', u'Jane Street', u'Horatio Street']",316.985566083,unclassified,True
42421993,42435312,Central Park West,79.5184982177,secondary,False
42421993,42421996,West 89th Street,271.953942427,residential,True
42421993,42431447,Central Park West,81.6134460909,secondary,False
42446571,42436957,Avenue C,81.6910428995,secondary,False
42446571,42455013,Avenue C,80.7242627642,secondary,False
42421996,42422000,West 89th Street,273.180924683,residential,True
42421996,42438043,Columbus Avenue,79.7688372228,primary,True
42422000,1061531768,West 89th Street,130.436930668,residential,True
42422000,42437052,Amsterdam Avenue,79.9518681487,primary,True
42442592,42446218,"[u'Old Broadway', u'West 129th Street']",192.247253962,residential,True
42442592,42442596,Amsterdam Avenue,78.9339706438,secondary,False
42442592,42442589,Amsterdam Avenue,79.6696652725,secondary,False
42428371,42428368,Broadway,111.568352915,secondary,True
42422006,42422016,West 89th Street,127.109999785,residential,True
42422006,42428682,Broadway,81.0027360151,primary,True
42446584,42421828,"[u'Szold Place', u'East 12th Street']",255.723091607,residential,True
42446584,42430942,Avenue D,156.380259734,secondary,False
42446584,3624790934,Avenue D,81.7348025622,secondary,False
42430205,42430217,6th Avenue,58.4623459744,secondary,True
42422016,42431057,West End Ave.,79.0347592721,secondary,False
42422016,42422018,West 89th Street,215.978525282,residential,True
42422016,42431044,West End Ave.,81.5779897163,secondary,False
42422018,42437058,Riverside Drive,94.109317125,secondary,False
